order_id,late_delivery_risk,late_delivery_probability,order_date,shipping_date,revenue,order_profit_per_order,delivery_timing_group,shipping_mode,order_region,market,customer_segment,days_for_shipping_real,days_for_shipment_scheduled,shipping_delay_days,quantity,unique_products,unique_categories,order_lines,loss_flag,prediction_030,prediction_040,risk_level,prediction_result_030,prediction_result_040,revenue_at_risk_030,revenue_at_risk_040,profit_at_risk_030,profit_at_risk_040,recommended_action
64525,0,0.2783487278045387,2017-07-30 21:37:00,2017-08-05 21:37:00,791.30001069,210.88999772,Canceled,Standard Class,Western Europe,Europe,Corporate,6,4,2,7,5,5,5,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64526,0,0.3809575302177135,2017-07-30 21:58:00,2017-08-01 21:58:00,122.8399963,61.41999817,Early,Standard Class,Western Europe,Europe,Corporate,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,122.8399963,0.0,61.41999817,0.0,Review if Capacity Allows
64527,0,0.368599146344637,2017-07-30 22:19:00,2017-08-02 22:19:00,1181.0100251,379.09999849,Early,Standard Class,Western Europe,Europe,Consumer,3,4,-1,8,3,3,5,0,1,0,Watch,False Positive,True Negative,1181.0100251,0.0,379.09999849,0.0,Review if Capacity Allows
64528,0,0.3807196413560056,2017-07-30 22:40:00,2017-08-03 22:40:00,170.94999694,34.460000041,On Time,Standard Class,Western Europe,Europe,Consumer,4,4,0,3,2,2,2,0,1,0,Watch,False Positive,True Negative,170.94999694,0.0,34.460000041,0.0,Review if Capacity Allows
64529,1,0.2765048497852365,2017-07-30 23:01:00,2017-08-04 23:01:00,336.18000026,120.09999848,Late,Standard Class,Western Europe,Europe,Home Office,5,4,1,6,2,2,3,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64530,1,0.2795278998244909,2017-07-30 23:22:00,2017-08-05 23:22:00,209.72999569,67.529998301,Late,Standard Class,Western Europe,Europe,Corporate,6,4,2,3,3,3,3,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64531,0,0.3725505766672159,2017-07-30 23:44:00,2017-08-01 23:44:00,670.9400025,75.23000336,Early,Standard Class,Western Europe,Europe,Consumer,2,4,-2,6,2,2,2,0,1,0,Watch,False Positive,True Negative,670.9400025,0.0,75.23000336,0.0,Review if Capacity Allows
64532,0,0.3842883349135687,2017-07-31 00:05:00,2017-08-03 00:05:00,550.8199921,190.8999958,Early,Standard Class,Western Europe,Europe,Consumer,3,4,-1,10,3,3,3,0,1,0,Watch,False Positive,True Negative,550.8199921,0.0,190.8999958,0.0,Review if Capacity Allows
64533,0,0.3502930419234392,2017-07-31 00:26:00,2017-08-04 00:26:00,1144.99002073,393.489997371,On Time,Standard Class,Southern Europe,Europe,Consumer,4,4,0,12,3,3,5,0,1,0,Watch,False Positive,True Negative,1144.99002073,0.0,393.489997371,0.0,Review if Capacity Allows
64534,1,0.3600704380548329,2017-07-31 00:47:00,2017-08-05 00:47:00,240.0,108.0,Late,Standard Class,Southern Europe,Europe,Corporate,5,4,1,5,1,1,1,0,1,0,Watch,True Positive,False Negative,240.0,0.0,108.0,0.0,Review if Capacity Allows
64536,0,0.2806130339018024,2017-07-31 01:29:00,2017-08-02 01:29:00,822.57001496,199.07000352,Early,Standard Class,Western Europe,Europe,Consumer,2,4,-2,7,5,5,5,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64537,1,0.9536321940877164,2017-07-31 01:50:00,2017-08-02 01:50:00,1057.0900192,113.029999723,Late,First Class,Western Europe,Europe,Corporate,2,1,1,10,4,4,5,0,1,1,Critical,True Positive,True Positive,1057.0900192,1057.0900192,113.029999723,113.029999723,Immediate Intervention
64539,1,0.6749256734476278,2017-07-31 02:32:00,2017-08-05 02:32:00,58.18999863,20.37000084,Late,Second Class,Western Europe,Europe,Consumer,5,2,3,1,1,1,1,0,1,1,High,True Positive,True Positive,58.18999863,58.18999863,20.37000084,20.37000084,Priority Review
64541,1,0.9539150404238674,2017-07-31 03:14:00,2017-08-02 03:14:00,954.7600098,288.78999615,Late,First Class,Western Europe,Europe,Consumer,2,1,1,17,3,3,5,0,1,1,Critical,True Positive,True Positive,954.7600098,954.7600098,288.78999615,288.78999615,Immediate Intervention
64542,1,0.6687369445109005,2017-07-31 03:35:00,2017-08-03 03:35:00,399.9599915,-489.9500122,Late,Second Class,Western Europe,Europe,Corporate,3,2,1,4,1,1,1,1,1,1,High,True Positive,True Positive,399.9599915,399.9599915,-489.9500122,-489.9500122,Priority Review
64543,1,0.7655699456138313,2017-07-31 03:56:00,2017-08-04 03:56:00,272.980011,128.3000031,Late,Second Class,Western Europe,Europe,Home Office,4,2,2,1,1,1,1,0,1,1,Critical,True Positive,True Positive,272.980011,272.980011,128.3000031,128.3000031,Immediate Intervention
64544,1,0.7675318615847142,2017-07-31 04:17:00,2017-08-05 04:17:00,159.9799957,-106.7099991,Late,Second Class,Western Europe,Europe,Consumer,5,2,3,2,1,1,1,1,1,1,Critical,True Positive,True Positive,159.9799957,159.9799957,-106.7099991,-106.7099991,Immediate Intervention
64545,1,0.7714567746626677,2017-07-31 04:38:00,2017-08-06 04:38:00,858.6000213,-283.279990239,Late,Second Class,Western Europe,Europe,Consumer,6,2,4,6,4,4,4,1,1,1,Critical,True Positive,True Positive,858.6000213,858.6000213,-283.279990239,-283.279990239,Immediate Intervention
64547,0,0.3597187330320208,2017-07-31 05:20:00,2017-08-03 05:20:00,287.98000336,32.670000076,Early,Standard Class,Southern Europe,Europe,Corporate,3,4,-1,2,2,2,2,0,1,0,Watch,False Positive,True Negative,287.98000336,0.0,32.670000076,0.0,Review if Capacity Allows
64548,0,0.6730416668279007,2017-07-31 05:41:00,2017-08-04 05:41:00,129.9900055,13.0,Canceled,Second Class,Western Europe,Europe,Corporate,4,2,2,1,1,1,1,0,1,1,High,False Positive,False Positive,129.9900055,129.9900055,13.0,13.0,Priority Review
64549,1,0.6690880758213474,2017-07-31 06:02:00,2017-08-05 06:02:00,687.9500122,190.62999729,Late,Second Class,Western Europe,Europe,Consumer,5,2,3,5,2,2,2,0,1,1,High,True Positive,True Positive,687.9500122,687.9500122,190.62999729,190.62999729,Priority Review
64550,1,0.271491307647579,2017-07-31 06:23:00,2017-08-06 06:23:00,723.7200241200001,191.80000308,Late,Standard Class,Western Europe,Europe,Consumer,6,4,2,7,2,2,3,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64551,0,0.3821961286922308,2017-07-31 06:44:00,2017-08-02 06:44:00,607.45001226,-49.39000510000001,Early,Standard Class,Western Europe,Europe,Home Office,2,4,-2,4,3,3,3,1,1,0,Watch,False Positive,True Negative,607.45001226,0.0,-49.39000510000001,0.0,Review if Capacity Allows
64552,0,0.3549833680307571,2017-07-31 07:05:00,2017-08-03 07:05:00,131.68999863,42.980000022,Early,Standard Class,Northern Europe,Europe,Consumer,3,4,-1,3,2,2,2,0,1,0,Watch,False Positive,True Negative,131.68999863,0.0,42.980000022,0.0,Review if Capacity Allows
64554,1,0.3888324983050172,2017-07-31 07:47:00,2017-08-05 07:47:00,923.24001312,200.74999623,Late,Standard Class,Western Europe,Europe,Home Office,5,4,1,10,5,5,5,0,1,0,Watch,True Positive,False Negative,923.24001312,0.0,200.74999623,0.0,Review if Capacity Allows
64555,0,0.2802122603552242,2017-07-31 08:08:00,2017-08-06 08:08:00,758.5900117,-194.570003167,Canceled,Standard Class,Western Europe,Europe,Corporate,6,4,2,10,5,5,5,1,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64556,0,0.3538849574448343,2017-07-31 08:29:00,2017-08-02 08:29:00,650.659996,139.34999656899998,Early,Standard Class,Southern Europe,Europe,Corporate,2,4,-2,11,3,3,5,0,1,0,Watch,False Positive,True Negative,650.659996,0.0,139.34999656899998,0.0,Review if Capacity Allows
64557,0,0.3528131234372792,2017-07-31 08:50:00,2017-08-03 08:50:00,549.9700164999999,101.45000076,Early,Standard Class,Southern Europe,Europe,Corporate,3,4,-1,2,2,2,2,0,1,0,Watch,False Positive,True Negative,549.9700164999999,0.0,101.45000076,0.0,Review if Capacity Allows
64558,0,0.2553453486584638,2017-07-31 09:11:00,2017-08-04 09:11:00,396.0,-11.47999954,On Time,Standard Class,Southern Europe,Europe,Consumer,4,4,0,5,1,1,1,1,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64559,1,0.361545726805365,2017-07-31 09:32:00,2017-08-05 09:32:00,839.6399917000001,-2.0999984700000027,Late,Standard Class,Southern Europe,Europe,Home Office,5,4,1,7,3,3,4,1,1,0,Watch,True Positive,False Negative,839.6399917000001,0.0,-2.0999984700000027,0.0,Review if Capacity Allows
64560,0,0.2761634491577791,2017-07-31 09:53:00,2017-08-06 09:53:00,135.0,-81.0,Canceled,Standard Class,Western Europe,Europe,Consumer,6,4,2,3,1,1,1,1,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64561,0,0.3584303529252652,2017-07-31 10:14:00,2017-08-02 10:14:00,1277.3500061,76.43000031,Early,Standard Class,Southern Europe,Europe,Corporate,2,4,-2,18,5,5,5,0,1,0,Watch,False Positive,True Negative,1277.3500061,0.0,76.43000031,0.0,Review if Capacity Allows
64562,0,0.3531672307884724,2017-07-31 10:35:00,2017-08-03 10:35:00,758.2400055,3.9399985899999943,Early,Standard Class,Southern Europe,Europe,Corporate,3,4,-1,5,3,3,3,0,1,0,Watch,False Positive,True Negative,758.2400055,0.0,3.9399985899999943,0.0,Review if Capacity Allows
64563,0,0.4191103803233147,2017-07-31 10:56:00,2017-07-31 22:56:00,573.8700104,148.490001678,On Time,Same Day,Northern Europe,Europe,Corporate,0,0,0,5,3,3,3,0,1,1,High,False Positive,False Positive,573.8700104,573.8700104,148.490001678,148.490001678,Priority Review
64564,1,0.3477207807141469,2017-07-31 11:17:00,2017-08-05 11:17:00,912.82000729,287.169996755,Late,Standard Class,Northern Europe,Europe,Consumer,5,4,1,7,4,4,5,0,1,0,Watch,True Positive,False Negative,912.82000729,0.0,287.169996755,0.0,Review if Capacity Allows
64565,1,0.3707476394490558,2017-07-31 11:38:00,2017-08-06 11:38:00,963.940033,151.0999984,Late,Standard Class,Western Europe,Europe,Consumer,6,4,2,3,2,2,3,0,1,0,Watch,True Positive,False Negative,963.940033,0.0,151.0999984,0.0,Review if Capacity Allows
64566,0,0.3591160470541582,2017-07-31 11:59:00,2017-08-02 11:59:00,70.38999939,33.08000183,Early,Standard Class,Southern Europe,Europe,Corporate,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,70.38999939,0.0,33.08000183,0.0,Review if Capacity Allows
64567,0,0.2588050914943131,2017-07-31 12:20:00,2017-08-03 12:20:00,290.980011,78.55999756,Early,Standard Class,Southern Europe,Europe,Home Office,3,4,-1,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64568,0,0.3521541629025261,2017-07-31 12:41:00,2017-08-04 12:41:00,347.980011,90.48000336,On Time,Standard Class,Northern Europe,Europe,Consumer,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,347.980011,0.0,90.48000336,0.0,Review if Capacity Allows
64569,1,0.3505190594498761,2017-07-31 13:02:00,2017-08-05 13:02:00,503.7399979,134.98999977,Late,Standard Class,Northern Europe,Europe,Home Office,5,4,1,9,2,2,3,0,1,0,Watch,True Positive,False Negative,503.7399979,0.0,134.98999977,0.0,Review if Capacity Allows
64570,1,0.3513707776184466,2017-07-31 13:23:00,2017-08-06 13:23:00,786.15000916,340.30000303,Late,Standard Class,Northern Europe,Europe,Corporate,6,4,2,9,4,4,4,0,1,0,Watch,True Positive,False Negative,786.15000916,0.0,340.30000303,0.0,Review if Capacity Allows
64571,0,0.74144802532255,2017-07-31 13:44:00,2017-08-02 13:44:00,908.7000046,203.259999532,On Time,Second Class,Northern Europe,Europe,Consumer,2,2,0,9,3,3,5,0,1,1,Critical,False Positive,False Positive,908.7000046,908.7000046,203.259999532,203.259999532,Immediate Intervention
64572,0,0.3508389886220657,2017-07-31 14:05:00,2017-08-03 14:05:00,1003.3600082,356.63999559,Early,Standard Class,Northern Europe,Europe,Home Office,3,4,-1,11,3,3,5,0,1,0,Watch,False Positive,True Negative,1003.3600082,0.0,356.63999559,0.0,Review if Capacity Allows
64573,0,0.3586045012799534,2017-07-31 14:26:00,2017-08-04 14:26:00,163.9900055,12.30000019,On Time,Standard Class,Southern Europe,Europe,Consumer,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,163.9900055,0.0,12.30000019,0.0,Review if Capacity Allows
64574,1,0.9539834485628612,2017-07-31 14:47:00,2017-08-02 14:47:00,1028.31002428,290.60000611,Late,First Class,Western Europe,Europe,Consumer,2,1,1,7,4,4,5,0,1,1,Critical,True Positive,True Positive,1028.31002428,1028.31002428,290.60000611,290.60000611,Immediate Intervention
64576,0,0.7715386555799022,2017-07-31 15:29:00,2017-08-02 15:29:00,484.41999808,163.180003172,On Time,Second Class,Western Europe,Europe,Corporate,2,2,0,9,4,4,4,0,1,1,Critical,False Positive,False Positive,484.41999808,484.41999808,163.180003172,163.180003172,Immediate Intervention
64577,0,0.380210490502341,2017-07-31 15:50:00,2017-08-03 15:50:00,295.980011,110.51999664,Early,Standard Class,Western Europe,Europe,Corporate,3,4,-1,2,2,2,2,0,1,0,Watch,False Positive,True Negative,295.980011,0.0,110.51999664,0.0,Review if Capacity Allows
64578,0,0.3561573306880237,2017-07-31 16:11:00,2017-08-04 16:11:00,573.4600067599999,202.51000209,On Time,Standard Class,Southern Europe,Europe,Consumer,4,4,0,3,2,2,3,0,1,0,Watch,False Positive,True Negative,573.4600067599999,0.0,202.51000209,0.0,Review if Capacity Allows
64579,1,0.3580506414143774,2017-07-31 16:32:00,2017-08-05 16:32:00,119.9499969,-87.91999817,Late,Standard Class,Southern Europe,Europe,Corporate,5,4,1,3,1,1,1,1,1,0,Watch,True Positive,False Negative,119.9499969,0.0,-87.91999817,0.0,Review if Capacity Allows
64580,1,0.275607792869938,2017-07-31 16:54:00,2017-08-06 16:54:00,678.9400023999999,42.04000473,Late,Standard Class,Western Europe,Europe,Consumer,6,4,2,6,3,3,3,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64581,0,0.3495984823171231,2017-07-31 17:15:00,2017-08-02 17:15:00,819.5700073,-859.18001365,Early,Standard Class,Northern Europe,Europe,Home Office,2,4,-2,10,3,3,4,1,1,0,Watch,False Positive,True Negative,819.5700073,0.0,-859.18001365,0.0,Review if Capacity Allows
64583,1,0.948563549612393,2017-07-31 17:57:00,2017-08-02 17:57:00,625.44001008,154.15999797,Late,First Class,Northern Europe,Europe,Corporate,2,1,1,6,3,3,3,0,1,1,Critical,True Positive,True Positive,625.44001008,625.44001008,154.15999797,154.15999797,Immediate Intervention
64584,1,0.9509466617995516,2017-07-31 18:18:00,2017-08-02 18:18:00,180.96000288,84.60000228999999,Late,First Class,Southern Europe,Europe,Consumer,2,1,1,5,2,2,2,0,1,1,Critical,True Positive,True Positive,180.96000288,180.96000288,84.60000228999999,84.60000228999999,Immediate Intervention
64585,1,0.9517805103833694,2017-07-31 18:39:00,2017-08-02 18:39:00,323.87000658,-238.60000231,Late,First Class,Southern Europe,Europe,Home Office,2,1,1,3,3,3,3,1,1,1,Critical,True Positive,True Positive,323.87000658,323.87000658,-238.60000231,-238.60000231,Immediate Intervention
64587,0,0.3577748698132086,2017-07-31 19:21:00,2017-08-03 19:21:00,190.0,7.599999905,Early,Standard Class,Southern Europe,Europe,Consumer,3,4,-1,4,1,1,1,0,1,0,Watch,False Positive,True Negative,190.0,0.0,7.599999905,0.0,Review if Capacity Allows
64589,1,0.3576999608682596,2017-07-31 20:03:00,2017-08-05 20:03:00,643.9300003000001,60.059999467,Late,Standard Class,Southern Europe,Europe,Consumer,5,4,1,12,3,3,4,0,1,0,Watch,True Positive,False Negative,643.9300003000001,0.0,60.059999467,0.0,Review if Capacity Allows
64592,1,0.9552612511349284,2017-07-31 21:06:00,2017-08-02 21:06:00,687.8800049,273.26999279,Late,First Class,Western Europe,Europe,Home Office,2,1,1,9,3,3,3,0,1,1,Critical,True Positive,True Positive,687.8800049,687.8800049,273.26999279,273.26999279,Immediate Intervention
64595,1,0.3711391218273105,2017-07-31 22:09:00,2017-08-06 22:09:00,623.53001024,-57.68999862300001,Late,Standard Class,Southern Europe,Europe,Consumer,6,4,2,6,5,5,5,1,1,0,Watch,True Positive,False Negative,623.53001024,0.0,-57.68999862300001,0.0,Review if Capacity Allows
64596,0,0.3618516618362967,2017-07-31 22:30:00,2017-08-02 22:30:00,192.0,-33.79000092,Early,Standard Class,Southern Europe,Europe,Consumer,2,4,-2,4,1,1,1,1,1,0,Watch,False Positive,True Negative,192.0,0.0,-33.79000092,0.0,Review if Capacity Allows
64598,0,0.370190262586095,2017-07-31 23:12:00,2017-08-04 23:12:00,305.96000291,75.760000226,On Time,Standard Class,Southern Europe,Europe,Home Office,4,4,0,4,3,3,3,0,1,0,Watch,False Positive,True Negative,305.96000291,0.0,75.760000226,0.0,Review if Capacity Allows
64599,1,0.2602700748752002,2017-07-31 23:33:00,2017-08-05 23:33:00,759.1800079,278.25000764,Late,Standard Class,Southern Europe,Europe,Consumer,5,4,1,9,4,4,4,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64600,1,0.9516961149898132,2017-07-31 23:54:00,2017-08-02 23:54:00,630.54999168,10.639999151,Late,First Class,Southern Europe,Europe,Corporate,2,1,1,10,4,4,5,0,1,1,Critical,True Positive,True Positive,630.54999168,630.54999168,10.639999151,10.639999151,Immediate Intervention
64601,1,0.950355785606524,2017-08-01 00:15:00,2017-08-03 00:15:00,710.78999331,98.41000366,Late,First Class,Southern Europe,Europe,Corporate,2,1,1,10,4,4,4,0,1,1,Critical,True Positive,True Positive,710.78999331,710.78999331,98.41000366,98.41000366,Immediate Intervention
64603,0,0.2549938672427606,2017-08-01 00:57:00,2017-08-05 00:57:00,1002.780014,270.27999687,On Time,Standard Class,Southern Europe,Europe,Corporate,4,4,0,12,4,4,5,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64604,1,0.348901552502755,2017-08-01 01:18:00,2017-08-06 01:18:00,1178.280014,19.99999619,Late,Standard Class,Southern Europe,Europe,Consumer,5,4,1,16,4,4,5,0,1,0,Watch,True Positive,False Negative,1178.280014,0.0,19.99999619,0.0,Review if Capacity Allows
64605,1,0.2548976010476563,2017-08-01 01:39:00,2017-08-07 01:39:00,387.980011,186.2299957,Late,Standard Class,Southern Europe,Europe,Consumer,6,4,2,1,1,1,1,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64606,0,0.3536137216907784,2017-08-01 02:00:00,2017-08-03 02:00:00,1094.280014,-6.700004570000004,Early,Standard Class,Southern Europe,Europe,Corporate,2,4,-2,7,4,4,4,1,1,0,Watch,False Positive,True Negative,1094.280014,0.0,-6.700004570000004,0.0,Review if Capacity Allows
64607,0,0.2711983516022453,2017-08-01 02:21:00,2017-08-04 02:21:00,395.980011,190.0700073,Canceled,Standard Class,Western Europe,Europe,Corporate,3,4,-1,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64608,0,0.3911761853299021,2017-08-01 02:42:00,2017-08-05 02:42:00,574.01999667,-8.810000429999995,On Time,Standard Class,Western Europe,Europe,Consumer,4,4,0,8,5,5,5,1,1,0,Watch,False Positive,True Negative,574.01999667,0.0,-8.810000429999995,0.0,Review if Capacity Allows
64609,1,0.3531566200148844,2017-08-01 03:03:00,2017-08-06 03:03:00,482.9600067,-131.30999756,Late,Standard Class,Southern Europe,Europe,Consumer,5,4,1,4,2,2,2,1,1,0,Watch,True Positive,False Negative,482.9600067,0.0,-131.30999756,0.0,Review if Capacity Allows
64610,1,0.7465210007972433,2017-08-01 03:24:00,2017-08-07 03:24:00,1255.8899842,126.12000084,Late,Second Class,Northern Europe,Europe,Home Office,6,2,4,18,5,5,5,0,1,1,Critical,True Positive,True Positive,1255.8899842,1255.8899842,126.12000084,126.12000084,Immediate Intervention
64611,0,0.2513377829468968,2017-08-01 03:45:00,2017-08-03 03:45:00,915.710022,355.4100113,Early,Standard Class,Northern Europe,Europe,Consumer,2,4,-2,5,4,4,5,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64612,0,0.2727190359146787,2017-08-01 04:06:00,2017-08-04 04:06:00,529.9700012000001,187.19000245,Early,Standard Class,Western Europe,Europe,Consumer,3,4,-1,8,2,2,2,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
64615,1,0.7703690026081768,2017-08-01 05:09:00,2017-08-07 05:09:00,221.0899963,-2.1599998499999984,Late,Second Class,Western Europe,Europe,Home Office,6,2,4,3,2,2,2,1,1,1,Critical,True Positive,True Positive,221.0899963,221.0899963,-2.1599998499999984,-2.1599998499999984,Immediate Intervention
64616,1,0.9544528409595914,2017-08-01 05:30:00,2017-08-03 05:30:00,1210.8099823,120.91000749,Late,First Class,Western Europe,Europe,Corporate,2,1,1,11,5,5,5,0,1,1,Critical,True Positive,True Positive,1210.8099823,1210.8099823,120.91000749,120.91000749,Immediate Intervention
64617,1,0.9549820397945316,2017-08-01 05:51:00,2017-08-03 05:51:00,437.7599945,133.31000138,Late,First Class,Western Europe,Europe,Home Office,2,1,1,9,2,2,2,0,1,1,Critical,True Positive,True Positive,437.7599945,437.7599945,133.31000138,133.31000138,Immediate Intervention
